file_name,audio_wav,length(seconds),number_of_samples,sample_rate,min_ae,max_ae,mean_ae,variance_ae,min_rms,max_rms,mean_rms,variance_rms,min_zcr,max_zcr,mean_zcr,variance_zcr,min_fq,max_fq,mean_fq,variance_fq
cat_153.wav,"[-0.01606981 -0.01811458 -0.01367909 ... -0.0083134  -0.01183677
 -0.00810211]",12.0,264600,22050,0.011962655,0.8269192,0.14401032,0.041110397538645115,0.006240194,0.36138734,0.057801157,0.006667980115930988,0.0029296875,0.3037109375,0.08254739255923597,0.006839328334353954,0.0008482073735749463,1251.0524903602193,22.030522283534047,2163.27268443409
cat_97.wav,"[ 0.00116642  0.00105991  0.00049113 ...  0.05906974  0.00623845
 -0.01654359]",11.5,253575,22050,0.027987214,0.7651349,0.33735284,0.017799965172238807,0.0024451115,0.27921396,0.11340455,0.001937676085618027,0.0263671875,0.171875,0.09973304663849647,0.0005426985580451977,0.0011221700790765184,830.2968778586097,24.865352649613257,3137.107758065164
cat_107.wav,[0.01973893 0.02224393 0.01808295 ... 0.02419849 0.0173714  0.00920128],12.0,264600,22050,0.004721154,0.7674459,0.10562419,0.0123983364864052,0.008157214,0.15099397,0.037163388,0.0006948369173319531,0.0068359375,0.2568359375,0.07215984647001934,0.0021199814349110867,0.000654464907296181,526.4274703255101,11.030610012502867,429.1754251819207
cat_131.wav,"[ 0.01245517  0.01458495  0.01389324 ... -0.00096295 -0.00072768
  0.        ]",1.5840362811791384,34928,22050,0.010933633,0.98385936,0.29585603,0.08971118636648444,0.005713749,0.4941431,0.12498453,0.01820373860434355,0.0009765625,0.041015625,0.011489812271062272,6.472712522743848e-05,0.0009088842632859768,1381.4472773309678,4.507170624883667,1159.3785591941157
cat_76.wav,"[ 2.3762262e-12  5.0235701e-12  4.1430730e-12 ... -3.2857526e-02
 -2.5733745e-02  0.0000000e+00]",1.9440362811791383,42866,22050,-0.120750666,0.8696015,0.08876283,0.023979911954326187,2.9097864e-08,0.35252708,0.06544342,0.004187262161149682,0.0,0.2705078125,0.024451958955223882,0.002186542486780098,0.0007772187006181425,895.1761221210242,5.167763879065863,336.9560958915593
cat_80.wav,"[ 3.1232584e-04  4.2779749e-04  3.9014907e-04 ... -3.4119144e-01
 -3.5974526e-01 -2.2515753e-01]",11.9,262395,22050,0.013584593,0.81036067,0.28731027,0.018169754082514287,0.0031265228,0.26627082,0.100573756,0.002165770744736701,0.0146484375,0.1806640625,0.10490806021341463,0.0009260094903543309,0.0015149852189586437,952.0980588959548,24.235276386269806,2643.918056567642
cat_108.wav,"[-0.02778644 -0.03160755 -0.02657814 ...  0.00049048  0.00040372
  0.        ]",1.9114739229024944,42148,22050,-0.002752654,0.95012397,0.37981436,0.0887236499587091,0.00085880654,0.41055357,0.14462113,0.013459562536295063,0.0,0.2724609375,0.15676491477272728,0.007081528215916916,0.00132266346624858,540.138785843443,14.156080220267606,1250.0295778619932
cat_18.wav,"[-2.9580104e-05 -3.2785523e-05 -2.7363785e-05 ... -4.3098643e-02
 -2.5878411e-02 -6.9371182e-03]",1.3120181405895692,28930,22050,-0.0069371182,1.0017751,0.27478373,0.05895734626173445,0.00236008,0.4287269,0.11921088,0.00929679829561341,0.037109375,0.2890625,0.11086350495594714,0.002160775415623454,5.3540699655306936e-05,352.9243662926012,7.921837738568258,619.6157755966143
cat_115.wav,"[ 0.00181248  0.0023295   0.0016931  ... -0.0010489   0.00035877
  0.        ]",14.588027210884354,321666,22050,0.00035876755,1.0012075,0.039145198,0.012236555380071484,0.001407752,0.7344811,0.0152396485,0.003122531248747982,0.0068359375,0.244140625,0.09761585123309467,0.0030811785314618827,0.00021342835040046363,825.9878406906171,10.854673369047235,961.3658478157785
cat_109.wav,"[ 2.5589606e-12  6.6434011e-12 -9.8811129e-13 ... -3.6951970e-02
 -4.3086119e-02 -2.3728032e-02]",5.8560090702947845,129125,22050,1.0606751e-05,0.9988097,0.29184785,0.07303509986885483,2.0481393e-07,0.5727512,0.1395771,0.016827041970654613,0.0205078125,0.31640625,0.06990406652626363,0.001384176436359789,0.0008604798476716643,1669.029380238916,15.521330066088108,4446.619863782089
cat_35.wav,"[-0.00972049 -0.01117979 -0.00955724 ...  0.00748419  0.00745384
  0.0045415 ]",11.0,242550,22050,0.007924482,0.77309674,0.080489315,0.01611710362797239,0.00453059,0.2075511,0.025450818,0.0011580330671898925,0.00390625,0.2470703125,0.07161217843007915,0.0033632022370573703,0.00038089502334463354,264.1539339048072,11.1165674136995,314.29458731678517
cat_41.wav,"[-0.01922857 -0.02224462 -0.01953832 ... -0.00736694 -0.00558853
 -0.00249275]",10.9,240345,22050,-0.0006168334,0.98534083,0.13738775,0.024571971002257626,0.0014237051,0.12517406,0.027582154,0.0005778106738012889,0.00390625,0.275390625,0.10363938531682641,0.0015577296154516405,0.0005227115050741625,186.07757928538481,9.883625959529166,224.0469107388842
cat_65.wav,[0.00299445 0.00280197 0.00388234 ... 0.00602468 0.00416829 0.00177002],9.5,209475,22050,0.0074998126,0.7258725,0.09080911,0.016906756430654844,0.0024769034,0.25812423,0.029566333,0.0017669488237413618,0.0537109375,0.3662109375,0.1929924929367746,0.00430710447000808,0.0003418874015991576,221.34687878841916,11.643912954415844,417.65744681015
cat_113.wav,"[ 1.2274875e-02  1.3632840e-02  9.6409414e-03 ... -1.5084924e-04
 -8.3431041e-05  2.5048244e-04]",4.956009070294785,109280,22050,0.0,0.7723088,0.17852888,0.040758015044199486,0.0,0.53506124,0.09320617,0.016458775629786225,0.0,0.359375,0.09380946282201405,0.0065186007877851325,0.0008588253166384935,1854.3248611983095,11.508532754534642,2614.2794441290416
